A_symbol,B_symbol,y_exists,S_cos,S_wcos,S_dot,same_group,same_period,source,notes
F,Fm,1,-2.103434719337e-01,-3.149525852345e-01,-1.291758964507e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Fr,1,-1.086716128218e-01,-1.427431825873e-01,-9.630378269188e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Ga,0,-1.636694384596e-02,1.253405472502e-01,-2.432705185173e-01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(F,Gd)"
F,Gd,1,-3.842649717943e-01,-1.875477242116e-01,-1.003487384910e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Ge,0,2.644124340150e-01,3.997857188451e-01,5.784398147434e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(F,Gd)"
F,H,0,2.290066217999e-01,4.872909404227e-01,9.284960190171e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(F,Fr)"
F,He,0,3.910493148479e-01,5.960532390349e-01,4.449870439946e+01,0,0,matched_negative_sampling,"fallback_matched_from_positive=(F,U)"
F,Hf,1,-2.451791047824e-01,-1.953683857962e-01,-1.263402043592e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Hg,0,2.458807462089e-01,5.115044509220e-01,5.484273676159e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(F,Ra)"
F,Ho,1,-4.850234140049e-01,-3.117359314251e-01,-1.174908325262e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Hs,1,-1.702009543474e-01,-2.741296449341e-01,-1.051622125563e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,I,0,2.737186493188e-01,5.002620211050e-01,4.835948689544e+00,1,0,matched_negative_sampling,"matched_by_group_period_from_positive=(F,Pu)"
F,In,0,-3.734102884730e-02,1.197134284471e-01,-7.130033121357e-01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(F,Np)"
F,Ir,1,-2.915753056360e-01,5.678540945884e-03,-5.653352265935e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,K,1,-2.193749589638e-02,-5.792667404811e-02,-2.722195006902e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Kr,0,3.385343917111e-01,5.632171938783e-01,2.031682951744e+01,0,0,matched_negative_sampling,"fallback_matched_from_positive=(F,Th)"
F,La,1,-4.435909256969e-01,-2.482550152069e-01,-1.015451988173e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Li,1,2.497051434864e-01,1.775726468058e-01,2.217573360363e+01,0,1,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Lr,1,-2.659268706257e-01,-3.719095149677e-01,-1.637863164356e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Lu,1,-3.517478668500e-01,-1.020767776389e-01,-7.669447220796e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Md,1,-2.071091040730e-01,-3.116607275243e-01,-1.272212942732e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Mg,1,2.278665526095e-01,3.127051783977e-01,1.157958945857e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Mn,1,-1.129211225153e-01,1.676204017954e-01,-2.992031230599e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Mo,1,5.027331688736e-01,2.741359335909e-01,6.967621219848e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,N,0,5.079032824515e-01,7.795717297098e-01,1.667547942853e+01,0,1,matched_negative_sampling,"fallback_matched_from_positive=(F,Nd)"
F,Na,1,3.807809330803e-01,2.532906244156e-01,3.636043890229e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Nb,1,-4.840576223577e-01,-4.224438590435e-01,-2.164084215722e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Nd,1,-4.004835897973e-01,-2.123051704653e-01,-1.185663279505e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Ne,0,4.323069829865e-01,6.431430509050e-01,3.275994515525e+01,0,1,matched_negative_sampling,"fallback_matched_from_positive=(F,Lu)"
F,Ni,0,-2.272626942274e-01,8.766999037041e-02,-4.105415381497e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(F,K)"
F,No,1,-2.055169084719e-01,-3.100406594281e-01,-1.262607469175e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Np,1,-2.673488483560e-01,-3.231438468969e-01,-1.056454166792e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,O,0,5.233778152140e-01,7.177223417462e-01,2.172121136598e+01,0,1,matched_negative_sampling,"fallback_matched_from_positive=(F,La)"
F,Os,1,-3.356022836324e-01,-5.758246549127e-02,-6.848746962757e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,P,0,2.553045533987e-01,5.398474207144e-01,4.180791078350e+00,0,0,matched_negative_sampling,"fallback_matched_from_positive=(F,Lu)"
F,Pa,1,-2.897776695801e-01,-3.449887119478e-01,-1.144727436696e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Pb,0,-1.577677410254e-01,1.395691167843e-01,-2.525662359350e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(F,Fm)"
F,Pd,0,-4.812130833512e-01,-4.204810355914e-01,-2.153917447831e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(F,Rb)"
F,Pm,1,-4.131196641989e-01,-2.195605792651e-01,-1.076406534579e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Po,0,-1.364118349826e-01,1.650544440679e-01,-2.824449542548e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(F,Lr)"
F,Pr,1,-4.870902581228e-01,-3.270732386697e-01,-1.304465358650e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Pt,0,-1.471571089642e-01,1.753535744901e-01,-2.430835912835e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(F,Fr)"
F,Pu,1,-2.838365272549e-01,-3.388931473630e-01,-1.121678241506e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Ra,1,-4.647812334554e-01,-3.016893174154e-01,-9.227283248445e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Rb,1,-4.197107943516e-01,-2.679806642303e-01,-8.010617531234e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Re,1,-3.402715223954e-01,-3.240411123706e-02,-6.385928856983e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Rf,1,-2.278445299012e-01,-3.327929716176e-01,-1.398424397619e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Rh,0,-3.748197131224e-01,-1.429430749246e-01,-8.712489596961e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(F,Rb)"
F,Rn,0,9.311247557554e-02,4.667416507248e-01,2.367704253052e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(F,Md)"
F,Ru,1,-3.941545432827e-01,-1.685298704365e-01,-8.480313205218e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,S,0,3.594760782422e-01,5.172646799856e-01,8.140560217853e+00,0,0,matched_negative_sampling,"fallback_matched_from_positive=(F,Th)"
F,Sb,0,1.287995743082e-01,3.678942562849e-01,2.118578931151e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(F,Pa)"
F,Sc,1,-2.862194504293e-01,-8.948805049204e-02,-5.704583385657e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Se,0,2.086817818144e-01,5.106850363357e-01,3.629241669032e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(F,Ho)"
F,Sg,1,-1.607845762581e-01,-2.645442785275e-01,-9.957763490645e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Si,0,1.259195558466e-01,3.302778922167e-01,2.337664301377e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(F,Na)"
F,Sm,1,-4.310818508292e-01,-2.513464420872e-01,-1.116672994490e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Sn,0,-9.461974028357e-02,2.128239975820e-01,-1.439074643500e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(F,Np)"
F,Sr,1,-3.413865840315e-01,-5.630226724865e-02,-5.956244593301e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Ta,1,-4.056216748589e-01,-2.133959010463e-01,-8.933076765070e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Tb,1,-4.335385426354e-01,-2.519010833097e-01,-1.204569654815e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Tc,1,-4.027133848848e-01,-1.963757814593e-01,-8.395398157000e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Te,0,5.016172671311e-02,3.465198817299e-01,8.244262310428e-01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(F,Pa)"
F,Th,1,-1.827231916990e-01,-1.617662822240e-01,-1.262132498936e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Ti,1,-3.125744854260e-01,-1.817406487715e-01,-8.669588036814e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Tl,0,-2.412618701533e-01,3.949506628973e-03,-4.539002706091e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(F,Fm)"
F,Tm,1,1.627271586294e-01,1.368072630318e-01,4.884646079944e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,U,1,-2.781770458957e-01,-3.402149975620e-01,-1.101188888521e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,V,1,-3.283375689026e-01,-2.047398337516e-01,-8.961823431312e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,W,1,-2.043625481127e-01,-1.326266861583e-01,-1.054658211094e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Xe,0,2.874151063441e-01,5.008492054292e-01,1.090834708523e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(F,Pu)"
F,Y,1,6.612176903191e-02,1.293047395709e-01,8.469010226548e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Yb,1,-3.141024790220e-01,4.943003237799e-02,-5.482475229575e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
F,Zn,0,3.252949012692e-01,4.729700896167e-01,7.841372383924e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(F,Sr)"
F,Zr,1,-4.472096440048e-01,-2.861640290153e-01,-1.088780307753e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fe,Ge,0,3.411204875413e-01,6.947346434666e-01,5.712869150712e+00,0,1,matched_negative_sampling,"matched_by_group_period_from_positive=(Ge,Nd)"
Fe,H,0,-1.319369826211e-01,-1.063166099825e-01,-4.095139705196e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(H,Hs)"
Fe,I,0,2.591307416043e-01,2.768153952505e-01,3.504825523139e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(I,K)"
Fe,La,0,1.481460057568e-01,2.495717836148e-01,2.596192293626e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(La,P)"
Fe,Mg,0,-3.305799112044e-02,2.949854089805e-01,-1.286054009960e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Mg,Si)"
Fe,Mo,0,-2.813562991603e-03,1.422307202249e-01,-2.985202558785e-01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Mo,P)"
Fe,N,0,-2.619845630334e-02,1.618422140042e-01,-6.584808970972e-01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,Sm)"
Fe,Na,0,1.678404961672e-02,2.363056895478e-01,1.226932997809e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Na,Si)"
Fe,Nb,0,-6.127214386065e-02,-2.537768277217e-01,-2.097057502648e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Nb,Si)"
Fe,O,0,1.263156386683e-01,4.007569200038e-01,4.013248230772e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(O,Tm)"
Fe,P,0,-3.857438814112e-03,2.550179938388e-01,-4.835808786782e-02,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(P,Yb)"
Fe,Pb,0,-5.213077570421e-02,4.481386909880e-02,-6.388831598886e-01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Pb,Ti)"
Fe,Po,0,-1.992001710901e-01,-2.709351534453e-01,-3.157487541885e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Po,Sc)"
Fe,S,0,3.607034518980e-01,4.935776681467e-01,6.253235224477e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(S,Sc)"
Fe,Sb,0,-1.073027452324e-01,-4.477959159405e-02,-1.351173824625e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Sb,Ti)"
Fe,Se,0,-5.439246721520e-02,6.659120841008e-02,-7.241695838373e-01,0,1,matched_negative_sampling,"matched_by_group_period_from_positive=(Se,Ti)"
Fe,Si,0,3.335780257705e-01,6.756832587224e-01,4.740853821457e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Si,Ti)"
Fe,Te,0,-1.041967028018e-01,-2.268972156162e-02,-1.311002346291e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Te,Ti)"
Fm,Ge,1,-5.430064831140e-01,-6.825107624480e-01,-1.052004270284e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fm,I,1,-3.672591843556e-01,-5.170410360584e-01,-5.746271542707e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fm,K,0,-8.650849692120e-02,-3.770092030372e-01,-9.506641796786e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fm,Se)"
Fm,La,0,-3.865571997648e-01,-6.760940895844e-01,-7.836582156370e+00,1,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fm,Pb)"
Fm,Li,0,-1.868824065665e-01,-2.627628950606e-01,-1.469789394412e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fm,O)"
Fm,Mg,0,-2.633733849086e-01,-5.025847938911e-01,-1.185279161966e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fm,S)"
Fm,Mn,0,-5.031924061943e-01,-7.527967621094e-01,-1.180758818215e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fm,Ge)"
Fm,Mo,0,-1.333265205675e-01,-3.462040221343e-01,-1.636438628245e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fm,Sb)"
Fm,N,1,-2.803399492818e-01,-4.212054863172e-01,-8.151142458158e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fm,Na,0,-2.179811435358e-01,-3.000806022844e-01,-1.843355220852e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fm,S)"
Fm,Nb,0,8.896873903885e-03,1.415192669359e-01,3.522497658204e-01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fm,Sb)"
Fm,Ne,0,-9.932387239565e-02,-1.472792537667e-01,-6.665622929406e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fm,N)"
Fm,O,1,-3.167496747421e-01,-4.362715467325e-01,-1.164182570320e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fm,P,1,-3.996585145299e-01,-6.117988933669e-01,-5.795957048815e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fm,Pb,1,-3.709649037351e-01,-5.796493635128e-01,-5.259277567629e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fm,Po,1,-3.338896634959e-01,-5.628600556161e-01,-6.122389108179e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fm,Rb,0,-1.121454451653e-01,-4.253879950362e-01,-1.895543174674e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fm,I)"
Fm,Ru,0,-4.618429049913e-01,-7.248932297606e-01,-8.799861063522e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fm,Sn)"
Fm,S,1,-4.361249235071e-01,-5.285543436856e-01,-8.746441345489e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fm,Sb,1,-4.721411355399e-01,-7.445715354070e-01,-6.877621084601e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fm,Sc,0,-4.801101488562e-01,-6.911010323370e-01,-8.474261458473e+00,1,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fm,P)"
Fm,Se,1,-3.972149121108e-01,-6.107392846333e-01,-6.117769079993e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fm,Si,1,-5.688380931049e-01,-7.340560894758e-01,-9.352200673895e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fm,Sn,1,-5.018884908726e-01,-7.679405028454e-01,-6.759973440610e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fm,Sr,0,-4.626382468465e-01,-7.736763896125e-01,-7.148316791978e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fm,I)"
Fm,Tc,0,-4.616009893568e-01,-7.082813388123e-01,-8.522129862890e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fm,Sn)"
Fm,Te,1,-3.774798700264e-01,-5.837482816650e-01,-5.494261224340e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fm,Ti,0,-3.816144230562e-01,-5.756171298968e-01,-9.373588847507e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fm,Si)"
Fm,V,0,-3.658775780452e-01,-5.754776390749e-01,-8.843980655765e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fm,Si)"
Fm,Y,0,-3.804794006461e-02,-2.000905851019e-01,-4.315742509661e+00,1,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fm,Te)"
Fm,Zr,0,-3.707884467319e-01,-6.377603849691e-01,-7.994503079791e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fm,Te)"
Fr,Ge,1,-2.750512812675e-02,-1.153420359205e-02,-7.689550397970e-01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fr,I,1,-8.261594402773e-02,1.055211919289e-02,-1.865314802923e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fr,K,0,-4.784715402665e-02,1.420210071603e-01,-7.587509752661e+00,1,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fr,Se)"
Fr,La,0,1.771833355890e-01,6.217858114797e-01,5.183350596925e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fr,Pb)"
Fr,Li,0,-1.285540121951e-01,-4.305442309241e-02,-1.458972527706e+01,1,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fr,O)"
Fr,Mg,0,-1.420794537680e-01,-6.448617607284e-02,-9.226879099578e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fr,S)"
Fr,Mn,0,4.262643340010e-02,2.662756869199e-01,1.443380730088e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fr,Ge)"
Fr,Mo,0,1.262312533519e-02,2.035981206204e-01,2.235758336662e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fr,Sb)"
Fr,N,1,-1.598785134288e-01,-1.948982768738e-01,-6.708082294244e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fr,Na,0,-1.655791245300e-01,-1.579293503982e-01,-2.020554067719e+01,1,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fr,S)"
Fr,Nb,0,1.351613684950e-01,1.713624123408e-01,7.722192888972e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fr,Sb)"
Fr,Ne,0,-1.711916047370e-01,-3.234716219900e-01,-1.657846624359e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fr,N)"
Fr,O,1,-1.562669614005e-01,-2.693866537193e-01,-8.287945186393e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fr,P,1,-9.513811442601e-02,2.037202795387e-02,-1.990973207484e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fr,Pb,1,9.189349980468e-02,3.765641523548e-01,1.879978349560e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fr,Po,1,1.428247616562e-01,6.256845381117e-01,3.779168435876e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fr,Rb,0,9.230284405800e-02,3.834122829731e-01,2.251344272407e+00,1,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fr,I)"
Fr,Ru,0,1.695039398296e-01,6.362424380190e-01,4.660538754058e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fr,Sn)"
Fr,S,1,-1.103031452811e-01,-1.226831740757e-01,-3.192149080397e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fr,Sb,1,8.017390832626e-02,5.210519493384e-01,1.685288462021e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fr,Sc,0,6.184256223371e-02,2.119161275135e-01,1.575154778386e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fr,P)"
Fr,Se,1,5.697770148504e-03,2.286271205851e-01,1.266331029912e-01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fr,Si,1,-2.731190762620e-02,4.216625881868e-02,-6.479656259616e-01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fr,Sn,1,1.002555675399e-01,4.274168805394e-01,1.948592560715e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fr,Sr,0,8.217290421253e-02,3.262999464014e-01,1.832169634734e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fr,I)"
Fr,Tc,0,1.724828062281e-01,6.503703845401e-01,4.595174557395e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fr,Sn)"
Fr,Te,1,1.213784935305e-01,3.434970263101e-01,2.549365108825e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Fr,Ti,0,5.057154086092e-02,1.399714309568e-01,1.792512089812e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fr,Si)"
Fr,V,0,2.209525158710e-01,1.931703018026e-01,7.707006527757e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fr,Si)"
Fr,Y,0,-8.925308980593e-03,2.292799925409e-01,-1.460906507804e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fr,Te)"
Fr,Zr,0,1.838868941731e-01,6.684477701141e-01,5.721248948257e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Fr,Te)"
Ga,Ge,0,3.444110343074e-01,5.415334121997e-01,1.614949652470e+00,0,1,matched_negative_sampling,"matched_by_group_period_from_positive=(Ge,Pr)"
Ga,H,1,-2.932270400330e-01,1.105559314795e-01,-2.548247742666e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Ga,I,0,4.192592240373e-01,6.663580809352e-01,1.587689410643e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(I,Lu)"
Ga,Li,0,3.360155095240e-01,4.216770387241e-01,6.396103125177e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Ga,H)"
Ga,N,0,5.374176630745e-02,2.538186397359e-01,3.781942063451e-01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,Tm)"
Ga,Na,0,1.655852700180e-01,3.218921302405e-01,3.389075545537e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Ga,H)"
Ga,O,0,2.547197556626e-01,3.339457666110e-01,2.265880423178e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(O,Y)"
Ga,P,0,2.881757309610e-01,6.470357105660e-01,1.011493123125e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(P,Sc)"
Ga,Pb,0,6.728756758788e-01,8.603044064076e-01,2.308859680505e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Pb,V)"
Ga,Po,0,5.444340646813e-01,5.623755261463e-01,2.416198923102e+00,0,0,matched_negative_sampling,"fallback_matched_from_positive=(Po,Rf)"
Ga,S,0,5.157171054225e-01,6.385771600766e-01,2.503234067276e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(S,V)"
